age,numed
35,9
44,8
27,9
42,10
26,5
23,9
28,9
38,9
28,10
29,9
56,5
23,13
30,10
48,10
45,10
38,14
24,9
47,16
22,9
29,10
45,12
24,9
40,9
28,5
46,13
34,10
32,10
20,9
23,10
46,9
21,9
59,14
31,10
48,10
34,4
19,10
20,10
29,13
54,10
36,9
43,13
46,13
33,14
33,6
36,10
37,9
37,11
64,8
45,9
25,13
28,11
26,9
23,9
24,9
58,10
36,11
46,10
23,4
32,10
26,9
52,3
19,9
33,13
60,9
39,10
45,13
37,10
29,12
53,10
46,10
20,10
39,14
48,10
38,9
36,9
53,4
29,9
64,4
34,10
36,9
41,13
34,9
68,5
37,13
22,10
43,8
19,10
36,10
47,9
25,11
33,10
27,10
33,10
24,9
47,10
48,6
28,9
33,13
44,13
33,11
26,10
22,11
34,10
31,10
73,9
38,11
51,10
36,10
29,10
64,9
24,10
21,10
28,10
18,7
41,9
17,5
58,16
50,13
30,7
47,9
24,10
50,10
29,14
31,16
40,9
31,10
53,5
33,9
43,13
56,10
38,13
18,7
50,9
78,9
27,7
19,10
24,13
20,10
25,14
34,13
30,11
37,14
38,9
67,9
35,9
75,9
47,10
23,6
51,9
42,9
32,10
54,9
20,10
39,9
41,9
35,9
45,13
27,13
61,4
41,9
22,10
55,10
66,13
25,10
20,10
20,10
67,13
44,10
42,9
29,10
48,10
25,9
31,9
48,13
40,14
26,10
28,9
52,10
41,9
39,13
48,9
19,9
27,10
59,11
19,10
32,9
39,9
33,9
38,9
27,10
23,9
59,11
25,13
37,12
31,9
24,12
53,13
26,10
25,10
59,7
39,9
28,10
22,9
20,9
25,10
27,10
20,9
63,10
43,6
39,10
27,13
17,6
40,15
50,10
23,13
60,9
30,9
24,9
23,13
24,13
45,13
58,10
22,10
41,10
48,4
31,9
33,15
49,13
30,13
38,9
58,9
58,13
61,9
58,9
32,11
33,9
28,13
22,10
35,9
59,9
45,15
50,9
56,8
36,9
18,6
28,10
42,11
60,9
41,10
42,13
36,9
52,14
42,9
26,10
31,13
47,3
35,10
19,5
59,10
38,13
36,13
35,14
39,9
64,10
17,6
49,10
19,10
36,9
26,9
27,3
66,13
38,4
25,13
19,9
30,12
22,11
60,10
54,10
46,9
33,10
51,14
43,15
18,9
60,9
39,9
23,13
39,12
40,10
48,10
24,9
32,9
31,10
39,9
27,14
45,14
22,9
31,13
63,9
45,13
28,10
23,13
50,9
33,8
22,10
27,13
29,10
36,9
60,2
46,13
67,14
20,10
23,13
38,9
60,15
20,10
37,10
37,9
58,9
25,13
27,10
33,10
43,10
21,10
45,9
44,3
52,4
53,9
31,9
18,7
20,9
32,9
48,6
46,9
28,9
27,9
18,10
69,9
50,14
43,9
32,13
43,9
52,9
50,13
35,10
20,9
73,9
46,9
58,9
46,15
40,9
25,13
22,12
33,13
49,11
62,6
56,10
24,9
42,9
41,14
23,13
22,10
35,13
42,9
22,9
32,9
25,9
66,3
26,9
46,10
55,13
24,9
25,9
22,10
31,9
30,9
54,9
19,10
56,5
47,9
29,9
53,9
22,9
50,13
42,9
21,10
36,9
60,3
69,11
31,9
48,10
23,9
24,12
47,9
36,9
39,12
22,9
27,13
36,9
54,2
33,9
42,9
52,10
23,13
33,2
30,11
35,11
35,11
27,9
24,9
44,9
62,11
45,13
75,9
47,13
64,15
54,9
41,13
33,12
20,10
51,13
45,15
18,7
43,6
30,9
32,9
45,10
61,10
21,2
56,7
28,9
23,10
55,10
27,10
33,9
22,10
43,11
32,9
38,10
18,5
35,10
67,9
29,9
19,2
39,7
29,10
45,15
44,10
42,4
34,13
52,13
18,7
64,9
30,13
43,13
49,10
35,10
37,15
49,4
19,7
22,13
31,9
26,10
44,10
38,10
33,9
24,9
18,8
32,11
27,9
28,14
30,11
33,9
74,14
36,9
36,12
29,9
39,13
25,13
21,9
39,11
38,10
20,9
51,9
21,9
36,10
50,9
38,9
25,13
23,10
36,13
41,13
34,14
19,10
18,6
36,6
46,10
29,10
23,9
35,9
35,9
40,9
22,10
19,10
70,7
38,10
35,10
25,10
39,10
50,16
43,12
37,10
51,9
29,6
20,9
21,10
47,9
44,12
17,5
25,7
43,16
46,11
42,10
46,14
22,10
49,9
21,9
53,14
43,10
22,9
33,13
28,11
25,10
40,13
50,10
48,10
30,9
33,9
34,10
42,13
48,10
38,13
29,9
33,6
64,13
44,11
42,13
49,9
25,9
33,13
38,10
20,9
44,9
45,13
27,9
18,9
38,9
45,7
27,9
64,3
66,9
34,13
45,13
42,9
32,13
26,6
27,11
21,10
23,10
47,10
20,10
46,13
35,9
55,13
28,10
21,10
36,9
29,16
38,13
37,13
81,2
41,10
29,13
30,12
25,9
42,9
30,9
65,9
18,9
26,7
30,10
61,12
21,9
53,9
41,15
43,10
60,4
47,6
48,10
32,13
25,14
31,13
33,14
27,9
44,9
44,10
37,10
34,9
51,10
51,14
25,13
25,13
29,13
36,9
55,9
39,13
31,6
31,15
51,11
30,11
62,9
37,13
30,13
27,13
32,13
23,10
35,5
46,12
45,13
27,9
46,9
22,7
37,10
42,10
45,9
33,11
46,11
24,9
56,9
34,10
50,9
48,13
45,7
55,11
41,10
66,10
29,10
37,10
63,15
61,12
64,13
35,9
22,10
58,4
58,10
24,9
34,10
33,14
33,9
17,7
27,13
20,10
52,13
30,4
22,13
20,12
64,3
49,14
38,13
46,9
17,6
45,2
27,13
45,11
26,9
23,12
44,13
36,13
35,5
24,9
56,13
47,14
32,13
29,13
55,12
35,13
37,9
36,11
33,9
34,9
24,10
25,9
31,9
38,11
30,13
35,9
67,13
34,13
46,9
19,10
26,12
28,10
47,10
49,14
33,15
44,13
30,9
18,10
60,9
44,14
81,15
43,10
35,8
58,9
32,13
40,9
32,9
21,10
44,9
33,13
25,10
42,9
27,9
62,6
31,9
33,13
50,10
50,14
46,11
22,12
66,15
52,9
57,2
41,11
42,9
19,8
45,13
51,8
69,12
45,13
48,10
60,10
42,9
19,10
39,9
46,9
58,9
36,10
21,9
41,15
17,7
29,9
52,10
33,12
38,14
42,13
24,12
59,10
36,13
54,10
39,13
42,9
54,13
26,12
50,9
42,11
48,13
31,13
56,9
28,12
34,9
28,9
41,13
44,10
34,12
26,14
37,13
64,10
25,11
48,10
47,10
17,7
44,3
46,10
32,13
42,10
33,13
61,9
47,13
35,13
62,6
62,13
38,15
19,10
33,13
39,13
17,7
58,10
35,13
34,9
55,4
32,10
19,9
41,9
24,9
52,9
48,13
32,10
47,9
38,15
18,9
25,9
36,13
40,11
56,7
50,11
55,9
32,9
41,11
28,10
53,10
26,11
60,13
21,10
29,9
73,10
43,13
45,10
35,5
36,9
25,9
38,10
30,10
49,10
41,9
27,10
64,10
41,9
37,13
51,3
35,10
61,2
52,4
40,12
20,9
52,14
50,10
49,13
36,13
33,14
40,9
45,13
22,10
47,14
24,9
19,10
40,9
40,10
54,9
43,15
63,13
18,7
19,2
49,9
27,14
49,14
60,9
71,9
34,9
29,13
30,10
46,9
32,11
25,9
25,14
22,10
32,10
40,16
51,14
20,9
34,9
40,10
34,11
19,6
53,6
42,10
38,14
41,9
64,15
30,10
20,7
19,9
20,9
35,13
33,9
43,10
38,10
50,10
23,9
30,10
33,13
48,9
43,13
33,10
50,14
23,10
36,10
50,9
26,9
55,14
37,9
43,9
38,10
42,4
47,16
44,13
28,9
51,10
51,9
49,13
62,16
31,10
29,7
23,10
40,10
66,4
17,7
37,10
69,15
23,13
38,9
37,9
38,10
38,5
37,13
37,9
23,5
17,6
48,13
17,7
55,14
35,10
68,10
35,13
53,13
43,9
36,14
24,9
45,10
34,10
56,9
36,9
22,10
19,5
33,9
48,9
20,10
64,12
47,7
20,10
44,13
45,13
45,9
45,14
27,13
41,9
20,9
54,13
17,6
50,9
31,14
49,9
44,14
49,9
28,13
43,10
33,12
35,10
17,7
25,9
41,9
30,14
48,11
61,10
41,9
36,9
24,10
27,9
18,7
20,10
18,10
23,9
43,14
38,10
36,10
28,13
47,10
51,16
35,13
38,13
47,10
26,7
31,10
46,10
49,10
19,9
45,10
46,13
70,10
19,10
46,11
20,10
17,7
43,10
19,10
37,9
51,9
40,13
24,10
31,12
59,11
27,9
40,13
30,9
28,12
25,9
22,13
21,10
67,10
35,13
54,9
36,9
29,13
32,9
55,9
56,14
19,10
36,9
58,9
35,9
44,6
40,9
18,9
71,9
51,9
27,9
20,8
33,7
34,11
28,11
23,10
36,10
42,15
31,13
19,9
38,14
22,9
36,11
36,14
17,7
30,10
35,5
32,14
42,13
54,10
36,13
58,6
39,11
62,9
51,9
52,10
25,9
26,13
26,6
59,13
21,9
45,14
26,9
68,6
60,9
65,9
41,14
34,9
28,9
40,11
57,14
37,7
34,6
21,7
57,13
55,13
51,9
56,13
32,10
18,10
48,11
46,13
41,15
33,9
33,9
47,3
46,9
40,9
42,9
31,13
51,7
44,10
37,9
25,7
63,4
52,9
42,10
28,9
30,14
34,13
37,12
31,9
35,10
25,10
38,9
43,9
22,10
18,7
26,9
36,9
43,9
21,10
62,10
26,9
54,13
18,7
65,9
41,9
31,5
56,5
50,13
22,13
36,10
48,16
30,9
35,10
37,9
32,9
56,14
29,9
41,12
38,9
34,5
54,8
36,11
42,11
33,9
21,9
69,6
32,12
50,9
40,8
45,9
31,9
24,13
28,13
21,12
43,11
22,9
62,9
21,10
37,10
34,10
74,13
43,10
25,10
43,7
23,7
33,9
51,13
64,13
35,10
69,6
32,13
20,10
66,9
31,10
22,10
32,15
23,12
21,10
36,9
62,4
24,9
45,10
27,7
38,15
20,10
30,10
17,6
17,7
21,11
56,9
59,14
37,10
52,10
50,10
55,13
55,13
45,9
72,10
39,10
28,8
38,13
44,10
51,9
20,10
25,10
52,10
45,9
17,7
20,9
64,14
34,9
74,10
58,7
44,14
23,12
23,9
27,11
34,13
18,9
33,7
50,10
47,9
50,15
18,7
49,15
34,10
51,14
56,10
64,9
23,10
33,10
43,14
60,9
57,8
22,13
23,13
54,10
39,9
32,14
20,10
30,10
56,9
34,9
32,9
59,14
19,10
60,5
29,9
24,10
41,14
23,4
32,9
51,9
18,9
28,10
33,10
38,9
29,13
25,9
31,15
34,13
34,9
66,9
41,3
62,4
58,9
40,9
24,13
47,9
19,9
32,10
51,10
25,5
60,14
22,10
29,13
20,9
42,4
18,9
23,6
28,13
55,13
40,9
52,10
37,9
21,10
35,11
45,10
39,9
54,9
42,4
26,10
59,12
42,9
22,10
33,13
39,10
18,7
46,10
24,13
28,11
21,9
22,7
61,3
56,10
21,10
17,6
29,10
28,9
62,9
39,9
30,9
20,7
18,7
54,9
49,10
33,16
50,13
57,9
50,9
45,13
41,10
23,9
23,13
47,9
39,13
29,11
46,9
18,3
68,4
62,11
43,12
35,9
21,9
21,10
41,11
61,9
24,9
21,9
36,3
37,11
69,8
49,10
55,9
21,9
18,6
26,9
20,10
46,9
23,6
48,9
36,9
42,14
41,14
45,12
52,9
22,13
20,10
27,9
36,9
34,9
38,14
20,10
47,9
21,9
33,9
31,12
61,8
46,6
55,14
19,10
39,9
61,9
28,10
28,6
61,9
61,9
54,10
50,10
37,14
17,7
56,9
31,13
32,13
28,7
34,11
33,6
42,11
64,11
29,10
41,3
45,10
48,14
44,10
34,10
40,9
45,9
23,10
51,13
24,9
57,13
23,10
34,10
36,9
56,15
42,9
45,13
38,13
29,11
54,13
40,9
29,9
35,13
47,9
51,11
28,9
58,9
24,9
46,9
57,6
22,9
28,13
17,6
23,9
19,9
66,9
38,10
39,10
39,8
47,9
39,9
22,10
36,9
32,10
29,9
43,13
51,9
42,3
32,8
34,10
51,11
38,13
21,9
33,13
34,9
32,9
38,11
27,9
35,10
29,13
40,9
46,4
37,9
38,9
37,10
44,13
25,14
38,9
34,12
50,9
46,10
20,3
47,11
46,16
34,12
61,9
55,10
36,9
28,10
22,9
34,10
33,10
27,9
43,14
55,6
39,6
20,10
38,9
30,10
21,7
60,9
43,10
36,9
23,10
57,10
25,9
38,9
22,9
23,3
61,9
28,10
17,7
21,10
49,14
37,8
23,10
38,10
34,13
21,9
27,10
57,9
22,9
20,10
49,10
38,9
40,13
44,9
37,10
57,14
56,4
41,12
50,9
33,5
29,14
28,13
35,6
36,9
45,16
30,12
35,9
27,11
22,9
24,10
47,13
47,10
18,7
18,10
31,9
43,14
45,9
39,9
30,13
22,10
30,9
36,16
20,12
61,2
27,9
59,10
60,9
43,13
35,9
40,13
20,7
47,14
40,12
20,9
75,10
25,10
47,11
29,12
34,9
45,13
23,10
46,12
41,10
29,13
17,7
39,5
37,9
34,9
20,9
18,9
52,11
42,12
22,3
66,10
35,9
40,12
21,9
51,9
34,6
24,9
43,13
34,13
42,14
41,11
21,9
64,4
24,9
23,10
29,9
44,9
28,13
33,9
35,10
41,6
42,13
51,10
32,7
37,9
18,7
24,11
29,10
45,10
52,13
35,9
46,13
63,9
32,13
24,9
72,10
35,10
29,13
35,13
70,6
65,13
36,9
53,9
49,9
60,15
18,7
21,10
42,6
25,14
32,9
25,9
47,13
30,11
21,12
38,13
34,9
37,12
56,9
52,11
23,13
29,9
45,9
23,13
45,14
30,13
45,13
26,9
23,10
24,10
43,14
42,9
72,10
21,10
57,13
24,13
27,9
54,9
42,9
17,5
48,13
39,13
41,13
50,4
57,9
44,16
20,9
49,9
44,12
42,11
18,10
18,8
51,9
28,13
39,12
25,9
41,15
39,10
42,7
33,9
63,6
47,10
27,13
39,14
20,10
49,9
70,9
46,9
47,9
35,5
24,9
22,10
43,13
60,14
53,7
47,10
34,10
37,11
35,9
23,10
27,9
29,9
23,10
35,9
18,9
27,13
56,10
40,9
31,13
18,10
25,12
36,10
38,6
52,9
23,9
48,10
34,9
46,9
26,9
47,9
21,10
65,13
31,9
38,9
68,9
26,13
42,9
49,9
42,13
39,14
31,5
28,13
36,13
42,10
62,9
21,9
21,10
60,9
22,10
30,6
64,9
28,13
41,12
25,9
27,9
40,12
58,10
31,15
50,9
27,9
31,9
50,13
45,9
33,8
62,10
38,9
19,10
30,7
38,10
42,9
49,10
53,14
45,10
24,10
29,11
24,10
38,13
25,11
51,6
17,7
19,10
38,10
60,9
29,9
66,10
28,6
36,9
57,9
24,12
43,12
29,15
67,15
20,9
21,10
20,6
42,12
20,10
19,9
34,9
40,13
33,10
36,10
43,12
41,9
34,9
33,12
47,9
41,2
40,9
28,13
62,9
29,9
46,10
28,9
57,9
22,10
28,12
24,13
54,13
22,7
36,13
50,10
18,7
52,12
41,4
21,9
36,13
34,13
21,11
46,9
57,10
61,14
22,10
33,7
36,15
43,14
25,12
17,6
45,11
30,15
40,14
31,14
42,13
53,9
37,2
37,9
54,10
36,9
46,10
46,13
32,5
17,7
42,13
37,9
29,9
54,13
38,8
46,9
24,9
57,2
59,2
33,13
35,9
53,9
26,9
55,14
46,9
44,13
30,11
24,10
32,6
35,13
67,14
56,13
26,14
46,12
52,9
38,10
31,9
53,9
27,9
39,13
22,9
37,10
20,9
60,9
51,11
57,15
59,10
37,9
35,9
43,10
17,8
45,13
18,9
52,8
18,10
20,10
34,9
19,9
18,8
17,5
30,13
29,13
30,10
18,5
50,13
22,9
21,9
39,5
20,10
62,12
32,10
38,12
32,10
55,13
38,14
34,7
28,9
26,10
41,9
61,16
75,9
21,11
50,9
49,10
26,9
39,4
24,10
56,9
17,7
37,9
23,11
28,9
57,9
42,13
25,13
22,13
39,9
54,7
41,13
43,9
19,9
35,10
34,9
19,9
33,10
33,10
49,14
31,9
69,9
41,11
24,9
45,9
63,13
75,10
34,9
69,13
33,14
44,9
45,13
18,7
48,9
43,9
26,9
35,9
34,10
48,9
54,9
57,9
21,9
28,10
51,11
34,9
41,10
21,10
26,13
66,9
40,16
48,12
44,13
41,9
41,13
55,12
43,13
51,11
31,7
30,13
51,9
31,9
18,10
60,9
29,9
33,9
34,3
40,14
57,10
55,13
40,12
26,13
29,10
30,13
29,14
43,10
65,7
19,10
35,9
28,9
34,9
61,11
63,9
47,13
31,10
18,10
29,13
59,9
50,14
49,4
60,13
35,14
48,9
21,10
41,9
56,10
26,8
53,9
23,9
58,4
61,9
29,10
22,9
43,13
31,10
90,9
53,11
22,10
55,9
34,16
28,10
22,10
36,9
33,13
17,6
38,7
60,11
34,13
72,9
57,3
39,9
50,13
45,13
37,13
27,10
43,13
41,10
20,14
44,14
50,11
54,9
31,13
33,10
22,5
46,10
30,13
22,10
59,9
57,10
26,9
52,12
55,14
47,13
19,9
26,9
44,12
42,14
39,10
17,7
26,9
26,14
50,14
46,14
18,10
26,13
32,13
50,3
47,10
52,9
25,10
42,7
53,9
30,9
23,2
23,13
32,10
29,9
40,12
45,14
17,6
55,13
59,14
56,11
23,8
37,9
25,9
22,10
27,5
21,9
47,9
38,10
62,14
27,10
25,11
27,9
40,10
22,10
33,9
28,11
28,9
29,9
46,5
30,9
65,9
28,10
39,13
35,10
50,10
25,6
63,5
56,11
46,10
19,10
56,14
31,9
51,14
17,7
27,10
30,10
18,10
41,10
40,14
35,13
29,9
27,13
25,6
53,2
53,13
26,9
41,13
28,9
48,14
22,13
40,15
52,13
53,14
40,10
57,12
53,11
23,10
31,10
20,5
25,15
37,10
50,9
34,9
37,13
52,13
29,11
49,10
31,10
47,9
51,9
27,9
23,13
55,9
28,10
31,13
30,9
23,13
19,9
22,10
50,9
64,9
21,9
75,10
29,9
47,10
20,9
33,9
45,16
41,11
23,9
38,13
67,10
21,10
38,10
31,9
19,10
59,10
36,9
50,10
60,6
30,14
28,13
36,10
21,10
27,9
18,8
44,10
56,4
51,13
48,13
31,11
35,11
35,9
36,10
47,12
23,10
21,10
49,10
51,15
46,11
31,9
27,9
56,12
48,10
30,10
29,13
50,14
18,9
37,9
51,9
31,9
29,11
39,6
48,10
44,13
39,6
22,7
27,10
42,5
18,9
27,10
51,6
27,10
60,7
36,2
45,13
40,9
63,10
41,9
53,8
34,9
34,10
31,13
22,12
49,10
43,9
36,15
27,13
52,9
29,9
27,6
42,9
49,13
24,10
22,9
30,13
28,10
20,11
45,15
39,9
43,15
18,9
53,9
74,10
39,13
33,6
49,9
21,6
65,10
39,9
49,11
20,10
47,13
46,9
29,11
61,9
48,10
44,5
37,13
45,10
51,13
33,13
55,13
25,10
26,9
54,9
38,9
39,14
20,10
30,9
29,9
42,9
24,12
36,9
60,14
42,9
42,6
46,9
52,14
27,11
43,10
43,13
27,7
52,14
31,10
38,4
44,5
27,10
50,10
23,10
22,10
36,10
24,13
59,10
39,11
23,13
37,13
25,12
40,9
38,13
31,9
28,16
24,9
46,12
29,9
38,15
53,10
33,9
39,13
44,9
46,13
30,13
24,10
29,9
62,10
25,9
45,10
21,10
64,10
39,13
60,9
35,9
27,13
41,9
32,14
24,9
32,13
42,10
58,14
23,14
31,9
28,13
41,10
37,13
19,9
27,13
61,5
39,13
25,13
58,10
27,10
51,3
43,14
46,9
67,3
50,9
20,9
35,13
57,2
40,15
42,6
67,6
47,13
30,9
26,7
51,9
38,10
24,9
48,9
34,13
70,13
35,9
61,14
26,10
64,9
26,9
39,9
55,10
23,10
33,9
31,13
28,9
50,14
26,13
44,12
51,9
34,9
37,13
29,15
24,13
27,11
44,10
24,9
54,9
47,10
30,9
35,10
39,10
42,12
70,13
41,15
36,9
44,14
42,9
20,10
29,6
27,9
30,14
59,10
31,13
21,9
26,10
57,9
59,10
87,9
25,10
39,14
53,14
32,9
38,7
21,11
17,7
44,7
23,10
57,10
30,7
51,9
54,9
44,10
60,10
28,13
39,9
55,14
36,14
55,14
33,9
30,9
40,13
30,14
40,10
24,9
18,7
18,9
49,9
42,9
28,9
32,12
48,10
24,4
73,9
35,14
23,10
19,10
27,9
27,8
41,15
31,9
64,9
45,8
47,9
22,9
24,13
69,9
40,11
45,9
47,12
31,9
48,12
41,13
34,13
48,10
28,11
20,12
39,13
40,10
28,6
20,10
41,13
49,10
24,9
35,9
22,10
23,13
23,9
42,11
34,10
32,11
54,9
48,13
38,13
48,13
22,3
42,13
31,16
27,9
57,14
46,11
44,11
42,10
24,13
38,2
29,13
38,9
33,10
61,9
49,11
51,12
42,9
21,9
29,9
54,10
23,10
52,6
28,14
23,10
43,9
45,10
51,4
29,9
23,10
73,13
47,7
61,9
26,11
40,9
32,13
39,6
33,13
35,9
42,9
46,10
33,9
47,3
33,13
26,9
42,10
28,13
29,3
18,8
33,10
36,13
33,9
40,9
57,16
40,9
36,9
45,13
52,13
24,9
30,9
28,9
46,16
36,9
48,9
36,11
48,9
21,10
18,9
38,13
66,7
36,13
38,9
55,15
27,9
22,12
29,10
40,10
21,10
49,9
29,13
28,13
26,9
33,9
72,15
59,14
37,11
56,6
27,10
39,14
49,14
30,9
28,5
25,13
18,6
25,12
36,10
52,9
20,8
25,9
26,13
50,13
48,12
39,9
30,13
26,9
36,10
49,16
34,13
28,9
28,9
42,10
26,9
54,9
66,5
61,9
45,15
29,13
74,9
61,9
27,10
53,13
57,9
41,10
45,13
43,9
26,13
29,9
65,4
41,13
31,13
50,9
52,9
18,9
26,4
57,9
63,10
29,9
32,13
34,9
43,9
39,10
28,9
32,13
28,15
40,10
25,13
54,14
48,13
51,10
67,4
17,6
24,10
25,9
68,9
54,10
32,9
61,10
41,9
53,9
45,11
64,4
51,9
41,14
40,11
27,9
41,13
51,13
36,10
34,9
43,9
61,9
31,6
34,9
43,9
52,8
18,7
37,10
60,9
47,10
21,10
34,13
28,9
40,11
26,12
48,10
46,10
58,10
32,9
90,9
38,10
20,12
43,10
17,7
36,8
36,9
30,9
45,9
51,9
29,10
35,11
19,10
56,5
64,10
62,9
24,9
33,12
43,13
22,10
44,10
37,9
34,10
43,11
39,9
30,10
58,4
31,10
45,9
30,10
42,10
50,14
25,11
34,13
50,10
72,7
60,16
41,12
71,4
40,15
22,13
52,13
30,10
36,9
40,10
31,12
44,13
38,15
46,15
57,15
39,7
42,13
43,11
22,10
44,13
22,10
37,10
20,10
26,13
35,9
28,9
34,10
17,6
18,9
25,9
44,13
61,2
39,10
61,13
19,10
22,9
19,10
45,13
20,10
37,9
26,10
17,6
26,13
58,9
61,16
64,9
19,9
36,13
47,12
62,10
36,15
38,10
54,9
31,13
26,10
50,9
41,10
52,13
28,9
23,9
46,10
32,9
59,9
30,10
58,14
31,9
36,10
31,1
52,15
29,10
48,14
30,14
58,7
20,10
19,10
63,9
51,13
53,12
54,9
35,10
26,9
47,10
44,13
80,4
55,16
43,14
49,13
27,15
42,11
39,5
36,9
32,9
58,10
63,5
49,10
36,10
46,10
47,14
39,9
33,15
43,9
30,10
39,11
44,10
27,13
80,12
31,12
34,9
28,12
55,9
36,9
42,10
67,13
53,10
43,10
29,13
19,10
51,11
21,11
54,10
42,15
41,10
28,9
31,11
82,9
23,13
40,9
35,9
24,9
21,10
27,10
29,11
40,13
17,8
27,2
34,9
18,6
39,13
34,10
44,9
18,7
39,13
28,2
30,9
60,9
58,9
49,13
61,9
27,9
59,12
52,10
42,13
27,10
41,14
35,10
50,13
36,6
21,9
38,12
46,10
59,10
55,9
49,14
59,10
38,10
22,10
28,8
47,13
59,10
37,9
33,13
34,6
35,14
55,6
18,8
48,12
48,14
70,10
27,9
43,14
32,10
62,9
18,9
50,13
38,9
18,5
46,5
26,10
44,4
32,10
25,13
55,9
55,10
25,10
40,13
29,11
60,7
45,9
43,9
24,9
34,13
47,10
24,9
47,10
18,7
50,10
22,10
49,13
41,9
68,9
62,4
25,13
24,10
44,13
32,5
49,14
68,10
25,12
47,13
35,13
37,7
57,9
37,13
34,6
46,11
21,7
26,9
45,9
17,9
36,12
33,8
27,9
32,9
24,9
37,9
53,16
44,10
43,9
29,9
47,13
37,14
43,15
23,10
50,13
25,10
40,10
39,11
41,9
32,9
19,10
26,9
30,13
34,10
41,10
42,13
45,11
22,10
25,10
22,10
46,15
48,10
45,9
19,10
31,7
30,10
40,12
60,10
52,8
22,10
25,10
51,14
32,12
51,13
42,10
39,9
24,9
52,9
58,2
43,14
31,9
28,9
31,14
61,9
26,13
46,13
62,9
50,14
18,7
23,13
21,10
46,12
38,9
53,8
53,9
50,10
26,9
46,14
44,13
36,14
20,10
35,4
40,13
70,9
57,4
40,1
18,7
45,13
52,13
24,9
42,13
28,9
32,11
56,13
44,2
20,10
32,13
59,10
21,9
32,14
49,9
22,13
51,10
33,9
23,13
34,9
53,8
44,13
60,10
55,10
57,9
59,16
26,10
30,11
49,13
45,8
29,13
37,9
21,8
36,9
18,9
37,13
19,9
65,4
30,11
27,14
59,10
32,11
25,13
40,13
21,5
49,13
49,10
51,9
48,5
42,10
53,7
29,9
21,9
54,9
66,13
34,13
39,13
62,11
30,9
27,13
25,11
26,9
45,9
55,10
26,9
45,13
61,14
34,4
26,9
44,14
45,10
55,10
20,10
48,12
33,9
44,5
32,13
54,4
40,14
29,9
56,6
47,9
22,10
46,10
24,10
37,9
49,9
44,10
21,9
55,9
23,13
50,7
44,11
48,10
38,14
48,15
39,10
52,9
63,9
48,9
37,14
26,14
50,7
47,15
19,9
34,10
29,10
33,9
53,10
24,9
39,10
50,12
31,13
22,11
42,13
23,8
22,7
65,3
34,9
23,10
38,13
45,10
19,9
46,13
23,10
37,9
59,13
36,13
35,13
51,10
42,13
35,14
20,9
25,9
41,6
40,9
36,12
34,14
44,13
31,13
41,9
43,10
43,14
58,6
19,10
43,13
50,9
44,10
46,9
52,13
52,9
18,8
29,13
19,9
34,13
23,10
64,10
68,6
42,9
41,9
41,9
22,10
67,10
27,10
25,14
49,9
28,12
51,16
23,13
19,8
72,3
33,10
53,10
35,11
31,13
18,8
45,11
28,13
22,3
55,10
45,9
22,9
37,9
28,9
19,7
37,9
50,16
31,9
40,1
51,5
56,9
21,10
40,11
22,10
47,15
44,9
30,10
44,10
41,9
47,12
26,10
34,11
47,15
36,9
21,11
45,13
33,9
33,9
58,9
31,12
32,10
44,13
24,14
35,13
43,13
49,9
37,13
42,13
31,10
19,9
41,16
51,9
51,15
63,6
39,10
30,9
62,10
27,9
32,7
37,13
47,14
31,14
42,9
37,11
60,9
42,10
38,10
24,12
34,9
20,10
29,10
90,9
55,8
36,9
49,10
50,13
17,7
54,9
26,13
44,12
28,13
54,16
21,5
24,11
31,9
59,10
41,10
29,9
50,13
32,10
42,10
47,9
44,10
49,13
61,14
65,4
45,9
59,9
30,9
34,10
24,2
42,13
37,10
36,6
21,10
54,14
34,8
41,10
18,10
26,9
23,9
63,10
34,13
54,9
37,9
54,9
22,10
32,9
42,10
31,10
48,16
28,13
31,6
28,13
24,8
50,9
26,9
37,10
24,3
18,7
32,9
23,13
33,9
49,9
75,14
74,13
26,10
66,9
34,13
18,8
33,9
36,13
44,13
36,7
53,11
60,4
28,9
36,6
35,11
45,11
23,10
35,10
34,10
46,1
58,9
55,14
63,9
41,10
45,11
41,14
42,9
90,4
41,9
22,9
53,15
49,13
51,10
22,13
23,11
59,9
40,9
28,9
39,9
25,9
48,10
62,5
44,9
28,13
62,10
