39, shops, 77516, Bachelors, 13, live, Adm-clerical, bus, book, action, 2174, 0, 40, United-States, <=50
59, malls, 175689, Some-college, 10, DVD, Adm-clerical, cycling, book, aventure, 0, 0, 14, Cuba, >50
45, malls, 205100, Bachelors, 13, DVD, Exec-managerial, car, book, action, 15024, 0, 60, United-States, >50
21, malls, 77759, Some-college, 10, live, Sales, running, book, aventure, 0, 0, 15, United-States, <=50
51, shops, 77905, Assoc-voc, 11, social_networks, Prof-specialty, walking, book, aventure, 0, 0, 40, United-States, <=50
64, ?, 193575, 11th, 7, live, ?, walking, book, action, 0, 0, 40, United-States, <=50
41, shops, 116520, Doctorate, 16, DVD, Prof-specialty, car, book, action, 0, 0, 40, United-States, >50
18, ?, 85154, 12th, 8, live, ?, running, web, aventure, 0, 0, 24, Germany, <=50
49, malls, 180532, Masters, 14, theaters, Prof-specialty, bus, book, action, 0, 0, 40, United-States, <=50
51, malls, 508891, HS-grad, 9, social_networks, Machine-op-inspct, running, magazine, action, 0, 0, 40, United-States, <=50
20, malls, 211345, Some-college, 10, live, Handlers-cleaners, running, book, aventure, 0, 0, 20, United-States, <=50
69, markets, 170877, HS-grad, 9, DVD, Sales, car, book, action, 0, 0, 48, United-States, <=50
18, ?, 97318, HS-grad, 9, live, ?, running, book, aventure, 0, 0, 35, United-States, <=50
43, malls, 184105, HS-grad, 9, DVD, Handlers-cleaners, car, book, action, 0, 0, 50, United-States, <=50
50, malls, 150941, HS-grad, 9, social_networks, Machine-op-inspct, walking, magazine, aventure, 0, 0, 44, United-States, <=50
32, malls, 303942, HS-grad, 9, DVD, Machine-op-inspct, car, book, action, 0, 0, 40, United-States, <=50
27, ecommerce, 273929, HS-grad, 9, live, Farming-fishing, running, book, action, 0, 0, 40, United-States, <=50
38, malls, 197077, HS-grad, 9, DVD, Other-service, car, book, action, 0, 0, 40, United-States, <=50
62, malls, 162825, HS-grad, 9, DVD, Machine-op-inspct, car, book, action, 0, 0, 40, United-States, >50
46, malls, 159869, HS-grad, 9, social_networks, Exec-managerial, bus, book, action, 0, 0, 44, United-States, <=50
19, malls, 158343, Some-college, 10, live, Tech-support, running, book, aventure, 0, 0, 40, ?, <=50
17, ?, 406920, 10th, 6, live, ?, running, book, action, 0, 0, 40, United-States, <=50
21, malls, 227986, HS-grad, 9, live, Machine-op-inspct, walking, book, aventure, 0, 0, 40, United-States, <=50
36, malls, 137527, Bachelors, 13, live, Adm-clerical, bus, book, aventure, 0, 0, 50, United-States, <=50
36, malls, 180150, 12th, 8, social_networks, Handlers-cleaners, bus, book, action, 0, 0, 40, United-States, <=50
23, malls, 239539, HS-grad, 9, live, Machine-op-inspct, running, web, action, 0, 0, 40, Philippines, <=50
58, malls, 281792, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 40, United-States, >50
40, malls, 224799, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 45, United-States, <=50
64, malls, 292639, Some-college, 10, DVD, Exec-managerial, cycling, book, aventure, 10566, 0, 35, United-States, <=50
66, malls, 22313, 11th, 7, DVD, Craft-repair, car, book, action, 0, 0, 20, United-States, <=50
42, malls, 194636, HS-grad, 9, DVD, Sales, car, book, action, 0, 0, 40, United-States, <=50
55, malls, 156089, Some-college, 10, Widowed, Adm-clerical, walking, book, aventure, 0, 0, 40, United-States, <=50
53, malls, 193720, Some-college, 10, DVD, Exec-managerial, car, book, action, 0, 1977, 40, United-States, >50
25, malls, 218667, HS-grad, 9, DVD, Handlers-cleaners, car, book, action, 0, 0, 40, United-States, <=50
39, malls, 358837, Some-college, 10, live, Tech-support, walking, magazine, aventure, 0, 0, 40, United-States, <=50
20, malls, 174685, HS-grad, 9, live, Other-service, running, book, action, 0, 0, 40, United-States, <=50
32, malls, 168854, HS-grad, 9, DVD, Other-service, car, book, action, 0, 0, 54, United-States, <=50
28, malls, 133696, Bachelors, 13, live, Sales, walking, book, action, 0, 0, 65, United-States, <=50
23, supermarkets, 350680, Assoc-acdm, 12, live, Exec-managerial, running, book, aventure, 0, 0, 40, Poland, <=50
18, malls, 115215, HS-grad, 9, live, Other-service, running, book, action, 0, 0, 25, United-States, <=50
43, markets, 152958, HS-grad, 9, DVD, Exec-managerial, car, book, action, 0, 0, 35, United-States, >50
29, malls, 217200, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
32, malls, 235124, Some-college, 10, DVD, Protective-serv, car, book, action, 0, 0, 46, Dominican-Republic, <=50
31, ecommerce, 144949, HS-grad, 9, social_networks, Craft-repair, walking, book, action, 0, 0, 40, United-States, <=50
60, malls, 135470, 5th-6th, 3, DVD, Craft-repair, car, book, action, 0, 0, 40, Mexico, <=50
42, malls, 281209, Some-college, 10, DVD, Transport-moving, car, book, action, 0, 0, 50, United-States, <=50
46, malls, 155489, Masters, 14, DVD, Exec-managerial, car, book, action, 0, 0, 50, United-States, >50
38, malls, 290306, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, >50
18, malls, 182042, 11th, 7, live, Other-service, running, book, aventure, 0, 0, 19, United-States, <=50
31, malls, 210008, HS-grad, 9, live, Sales, running, book, aventure, 0, 0, 40, United-States, <=50
54, malls, 234938, HS-grad, 9, DVD, Sales, car, book, action, 4064, 0, 55, United-States, <=50
46, malls, 315423, Some-college, 10, DVD, Sales, car, book, action, 0, 2042, 50, United-States, <=50
27, markets, 30244, HS-grad, 9, live, Farming-fishing, running, book, action, 0, 0, 80, United-States, <=50
50, ecommerce, 30008, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 45, United-States, >50
38, markets, 201328, 7th-8th, 4, DVD, Farming-fishing, car, book, action, 0, 0, 56, United-States, <=50
36, shops, 96468, Masters, 14, live, Prof-specialty, running, book, aventure, 0, 0, 40, United-States, <=50
25, malls, 486332, HS-grad, 9, social_networks, Other-service, bus, book, action, 0, 0, 40, Mexico, <=50
19, malls, 46162, HS-grad, 9, live, Farming-fishing, running, book, action, 0, 0, 25, United-States, <=50
60, ecommerce, 98350, Some-college, 10, DVD, Other-service, car, web, action, 0, 0, 60, Philippines, <=50
45, ecommerce, 175958, 9th, 5, live, Other-service, running, book, action, 0, 0, 40, United-States, <=50
21, malls, 119309, Some-college, 10, live, Tech-support, running, book, action, 0, 1602, 16, United-States, <=50
42, malls, 175935, HS-grad, 9, social_networks, Transport-moving, bus, book, action, 0, 1980, 46, United-States, <=50
38, malls, 204527, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 50, United-States, <=50
22, ?, 57827, Some-college, 10, live, ?, running, book, action, 0, 0, 40, United-States, <=50
19, malls, 418176, HS-grad, 9, live, Exec-managerial, bus, magazine, action, 0, 0, 32, United-States, <=50
23, malls, 262744, Some-college, 10, live, Adm-clerical, running, book, action, 0, 0, 40, United-States, <=50
24, malls, 177287, Some-college, 10, live, Handlers-cleaners, running, book, aventure, 0, 0, 30, United-States, <=50
30, malls, 255004, Assoc-acdm, 12, social_networks, Sales, bus, book, action, 0, 0, 52, United-States, <=50
62, malls, 183735, Some-college, 10, DVD, Exec-managerial, car, book, action, 0, 0, 40, United-States, <=50
26, markets, 318644, Prof-school, 15, live, Prof-specialty, running, book, action, 0, 0, 20, United-States, <=50
42, supermarkets, 132125, Bachelors, 13, DVD, Exec-managerial, car, book, action, 0, 0, 52, United-States, >50
33, malls, 206051, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
54, Self-emp-inc, 99185, Doctorate, 16, DVD, Prof-specialty, car, book, action, 0, 0, 50, ?, >50
35, malls, 225750, Bachelors, 13, social_networks, Prof-specialty, walking, book, aventure, 0, 0, 32, United-States, <=50
33, malls, 245777, HS-grad, 9, social_networks, Sales, bus, book, action, 0, 0, 40, United-States, <=50
45, malls, 169092, HS-grad, 9, social_networks, Sales, bus, book, aventure, 0, 0, 55, United-States, <=50
62, malls, 211035, Bachelors, 13, DVD, Adm-clerical, cycling, book, aventure, 0, 0, 30, United-States, >50
24, malls, 285432, HS-grad, 9, live, Exec-managerial, running, book, action, 0, 0, 40, United-States, <=50
50, ecommerce, 154779, Some-college, 10, social_networks, Adm-clerical, bus, magazine, aventure, 0, 0, 40, United-States, <=50
54, malls, 37237, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 40, United-States, >50
58, malls, 417419, 7th-8th, 4, social_networks, Machine-op-inspct, running, book, action, 0, 0, 40, United-States, <=50
39, Self-emp-inc, 33975, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 50, United-States, <=50
32, malls, 42485, HS-grad, 9, social_networks, Craft-repair, walking, book, action, 0, 0, 40, United-States, <=50
27, malls, 170017, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 40, United-States, <=50
27, malls, 152683, HS-grad, 9, DVD, Transport-moving, car, book, action, 3908, 0, 35, United-States, <=50
20, malls, 41721, Some-college, 10, live, Other-service, running, book, action, 0, 0, 60, United-States, <=50
64, malls, 66634, 7th-8th, 4, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
55, Self-emp-inc, 257216, Masters, 14, Widowed, Sales, bus, book, aventure, 0, 0, 40, United-States, <=50
46, malls, 167882, HS-grad, 9, social_networks, Tech-support, bus, book, aventure, 0, 0, 43, United-States, <=50
45, malls, 179428, Some-college, 10, DVD, Transport-moving, car, book, action, 0, 0, 55, United-States, <=50
26, malls, 57512, HS-grad, 9, live, Transport-moving, bus, book, action, 0, 0, 40, United-States, <=50
36, malls, 301614, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
25, malls, 193820, Bachelors, 13, live, Sales, bus, book, aventure, 0, 1876, 40, United-States, <=50
58, malls, 222247, 10th, 6, DVD, Transport-moving, car, book, action, 0, 1887, 40, United-States, >50
39, Self-emp-inc, 189092, Bachelors, 13, DVD, Exec-managerial, car, book, action, 0, 0, 45, United-States, <=50
47, malls, 217509, HS-grad, 9, Widowed, Priv-house-serv, bus, web, aventure, 0, 0, 45, Thailand, <=50
35, malls, 308691, Masters, 14, DVD, Machine-op-inspct, car, book, action, 0, 0, 48, United-States, <=50
38, malls, 169672, HS-grad, 9, DVD, Exec-managerial, car, book, action, 0, 0, 40, United-States, <=50
50, malls, 120914, 11th, 7, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
36, malls, 370156, HS-grad, 9, social_networks, Adm-clerical, walking, book, aventure, 0, 0, 38, United-States, <=50
28, malls, 398220, 5th-6th, 3, live, Craft-repair, Other-relative, book, action, 0, 0, 40, Mexico, <=50
44, markets, 208277, HS-grad, 9, DVD, Machine-op-inspct, cycling, book, aventure, 0, 0, 45, United-States, <=50
40, malls, 337456, HS-grad, 9, social_networks, Protective-serv, walking, book, aventure, 0, 0, 40, United-States, <=50
55, malls, 172666, Some-college, 10, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, >50
29, markets, 32280, HS-grad, 9, live, Farming-fishing, bus, book, action, 0, 0, 45, United-States, <=50
33, malls, 194901, HS-grad, 9, DVD, Craft-repair, car, book, action, 0, 0, 45, United-States, <=50
19, ?, 57329, Some-college, 10, live, ?, running, book, aventure, 0, 0, 30, Japan, <=50
32, malls, 173730, Bachelors, 13, DVD, Exec-managerial, car, book, action, 7688, 0, 40, United-States, >50
45, ecommerce, 153312, Masters, 14, DVD, Prof-specialty, car, magazine, action, 0, 0, 10, United-States, >50
23, malls, 274797, HS-grad, 9, live, Handlers-cleaners, running, book, action, 0, 0, 25, United-States, <=50
31, malls, 359249, Assoc-voc, 11, live, Protective-serv, running, magazine, action, 0, 0, 40, United-States, <=50
22, malls, 152744, Some-college, 10, live, Other-service, bus, web, aventure, 0, 0, 40, Philippines, <=50
59, malls, 188041, HS-grad, 9, social_networks, Handlers-cleaners, bus, magazine, action, 0, 0, 40, United-States, <=50
32, malls, 97723, Some-college, 10, live, Craft-repair, bus, book, action, 0, 0, 38, United-States, <=50
49, shops, 354529, Some-college, 10, live, Adm-clerical, bus, book, aventure, 0, 0, 40, United-States, <=50
22, malls, 249727, Some-college, 10, live, Adm-clerical, running, book, action, 0, 0, 30, United-States, <=50
26, malls, 189590, Some-college, 10, live, Adm-clerical, bus, book, action, 0, 0, 30, United-States, <=50
23, shops, 298871, Some-college, 10, DVD, Adm-clerical, car, web, action, 0, 0, 40, Vietnam, <=50
55, markets, 205296, Some-college, 10, DVD, Sales, cycling, book, aventure, 0, 0, 50, United-States, <=50
47, malls, 303637, HS-grad, 9, DVD, Exec-managerial, car, book, action, 0, 0, 49, United-States, >50
44, malls, 242861, HS-grad, 9, DVD, Transport-moving, car, book, action, 0, 0, 40, United-States, <=50
27, malls, 37599, Some-college, 10, live, Other-service, bus, book, action, 0, 0, 24, United-States, <=50
40, shops, 199381, Masters, 14, DVD, Prof-specialty, cycling, book, aventure, 15024, 0, 37, United-States, >50
32, markets, 56328, Bachelors, 13, DVD, Prof-specialty, cycling, book, aventure, 0, 0, 8, United-States, >50
20, malls, 256211, Some-college, 10, live, Machine-op-inspct, Other-relative, web, action, 0, 0, 40, Vietnam, <=50
84, ecommerce, 163685, HS-grad, 9, Widowed, Exec-managerial, bus, book, aventure, 0, 0, 33, United-States, <=50
40, malls, 266084, Some-college, 10, social_networks, Craft-repair, Other-relative, book, action, 0, 0, 50, United-States, <=50
37, malls, 161111, Bachelors, 13, live, Sales, bus, book, aventure, 0, 0, 40, United-States, <=50
44, malls, 199031, Some-college, 10, social_networks, Transport-moving, running, book, action, 0, 1380, 40, United-States, <=50
47, malls, 166634, Some-college, 10, social_networks, Exec-managerial, walking, book, aventure, 0, 0, 40, Germany, <=50
62, markets, 204085, Some-college, 10, DVD, Sales, car, book, action, 0, 0, 25, United-States, <=50
19, ?, 369527, Some-college, 10, live, ?, running, book, aventure, 0, 0, 40, United-States, <=50
47, malls, 464945, HS-grad, 9, live, Transport-moving, bus, book, action, 0, 0, 45, United-States, <=50
44, ecommerce, 174684, HS-grad, 9, social_networks, Craft-repair, walking, magazine, action, 0, 0, 40, United-States, <=50
26, ecommerce, 166295, Bachelors, 13, DVD, Adm-clerical, car, book, action, 0, 0, 41, United-States, <=50
36, malls, 220511, Some-college, 10, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
52, malls, 246936, 11th, 7, DVD, Other-service, car, book, action, 0, 0, 40, United-States, <=50
33, malls, 104509, Some-college, 10, social_networks, Adm-clerical, walking, book, aventure, 0, 0, 40, United-States, <=50
48, ?, 266337, HS-grad, 9, DVD, ?, car, book, action, 0, 0, 40, United-States, <=50
33, malls, 252168, HS-grad, 9, DVD, Transport-moving, car, magazine, action, 0, 0, 40, United-States, <=50
25, malls, 92093, Bachelors, 13, DVD, Exec-managerial, car, book, action, 0, 0, 20, United-States, <=50
62, malls, 88055, Bachelors, 13, DVD, Machine-op-inspct, car, book, action, 0, 0, 40, United-States, <=50
38, malls, 129591, Some-college, 10, DVD, Craft-repair, car, book, action, 0, 0, 40, United-States, <=50
46, malls, 142719, HS-grad, 9, theaters, Farming-fishing, bus, book, action, 0, 0, 65, United-States, <=50
18, ?, 264924, Some-college, 10, live, ?, running, book, aventure, 0, 0, 40, United-States, <=50
46, malls, 128796, Bachelors, 13, DVD, Exec-managerial, car, book, action, 0, 0, 44, United-States, >50
38, malls, 115336, HS-grad, 9, social_networks, Other-service, walking, book, aventure, 0, 0, 70, United-States, <=50
52, malls, 190333, Some-college, 10, DVD, Adm-clerical, car, book, action, 0, 0, 40, United-States, >50
63, markets, 179444, 7th-8th, 4, DVD, Exec-managerial, car, book, action, 0, 0, 15, United-States, <=50
49, malls, 218676, Some-college, 10, DVD, Machine-op-inspct, car, book, action, 0, 0, 43, United-States, <=50
17, ecommerce, 148194, 11th, 7, live, Adm-clerical, running, book, aventure, 0, 0, 12, United-States, <=50
33, malls, 184833, HS-grad, 9, live, Other-service, bus, book, aventure, 0, 0, 35, United-States, <=50
70, markets, 280639, HS-grad, 9, Widowed, Other-service, Other-relative, book, aventure, 2329, 0, 20, United-States, <=50
19, malls, 217769, Some-college, 10, live, Other-service, running, book, aventure, 0, 0, 15, United-States, <=50
27, ?, 180553, HS-grad, 9, DVD, ?, cycling, book, aventure, 0, 0, 40, United-States, >50
61, malls, 56009, Some-college, 10, DVD, Sales, car, book, action, 0, 0, 40, United-States, <=50
33, malls, 255334, Bachelors, 13, DVD, Prof-specialty, car, book, action, 0, 0, 25, United-States, >50
46, Self-emp-inc, 328216, Bachelors, 13, DVD, Sales, car, book, action, 0, 1902, 42, ?, >50
29, malls, 349154, 10th, 6, websites, Farming-fishing, walking, book, aventure, 0, 0, 40, Guatemala, <=50
40, ecommerce, 24763, Some-college, 10, social_networks, Transport-moving, walking, book, action, 6849, 0, 40, United-States, <=50
43, shops, 41834, HS-grad, 9, DVD, Transport-moving, car, book, action, 0, 0, 38, United-States, >50
24, malls, 113466, HS-grad, 9, live, Sales, bus, book, action, 0, 0, 40, United-States, <=50
29, malls, 130856, Some-college, 10, DVD, Craft-repair, car, book, action, 0, 0, 60, United-States, <=50
61, markets, 268797, HS-grad, 9, DVD, Other-service, cycling, magazine, aventure, 0, 0, 17, United-States, <=50
